Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Waterlogging_Risk_Index
2024-09-06,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,34.52,24.44,59.3,17.92,8,0.68,0.581,6,Pineapple,24.7,406.22,0.195
2024-09-07,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,33.91,25.12,60.7,18.1,5,0.873,0.399,7,Pineapple,0.0,406.22,0.103
2024-09-08,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,33.06,25.2,61.8,16.86,4,0.981,0.658,8,Pineapple,0.0,357.82,0.109
2024-09-09,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,21.19,32.76,23.35,80.4,10.5,5,1.885,0.614,0,Tea,21.19,379.01,0.287
2024-09-10,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,11.78,30.36,24.87,69.1,11.98,6,1.278,0.666,0,Tea,32.97,361.54,0.277
2024-09-11,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,33.85,24.97,65.9,16.95,5,1.523,0.599,1,Pineapple,32.97,316.27,0.261
2024-09-12,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.12,20.5,64.8,18.23,6,1.696,0.611,2,Pineapple,32.97,298.32,0.256
2024-09-13,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,35.94,24.26,65.0,18.16,5,1.941,0.7,3,Pineapple,32.97,276.33,0.257
2024-09-14,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,34.15,22.42,65.0,18.97,8,0.45,0.663,4,Pineapple,32.97,232.54,0.257
2024-09-15,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,37.01,25.26,65.8,18.67,5,0.727,0.722,5,Pineapple,32.97,232.54,0.261
2024-09-16,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,4.57,30.72,22.02,57.4,15.61,2,2.18,0.622,0,Tea,16.35,237.11,0.152
2024-09-17,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,16.66,29.27,25.27,70.3,12.57,1,1.936,0.576,0,Tea,21.23,245.13,0.236
2024-09-18,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,34.24,26.74,57.5,20.22,4,0.42,0.683,1,Pineapple,21.23,209.98,0.172
2024-09-19,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,32.87,24.21,59.7,19.12,3,0.695,0.658,2,Pineapple,21.23,209.98,0.183
2024-09-20,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,34.95,23.47,61.2,17.95,1,1.512,0.636,3,Pineapple,21.23,209.98,0.191
2024-09-21,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,34.3,22.7,57.9,18.01,1,0.427,0.587,4,Pineapple,21.23,174.88,0.174
2024-09-22,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,33.34,20.69,57.4,19.82,4,0.679,0.648,5,Pineapple,21.23,155.18,0.172
2024-09-23,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,32.26,24.75,55.4,20.1,6,1.374,0.629,6,Pineapple,16.66,155.18,0.144
2024-09-24,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.87,23.17,58.9,18.76,7,0.365,0.521,7,Pineapple,0.0,148.11,0.094
2024-09-25,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,34.27,29.05,23.64,66.4,8.6,1,1.719,0.634,0,Tea,34.27,182.38,0.269
2024-09-26,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,44.59,25.3,20.97,72.0,9.7,7,1.149,0.581,0,Tea,78.86,226.97,0.475
2024-09-27,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,33.82,18.94,62.5,19.64,8,1.673,0.53,1,Tea,78.86,226.97,0.428
2024-09-28,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.64,23.83,57.1,20.0,3,2.188,0.613,2,Tea,78.86,226.97,0.401
2024-09-29,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,32.78,22.51,50.3,21.65,6,0.944,0.624,3,Tea,78.86,157.76,0.367
2024-09-30,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.65,19.7,54.7,19.03,6,1.852,0.536,4,Tea,78.86,133.06,0.389
2024-10-01,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,32.22,20.74,54.9,19.49,2,0.673,0.584,5,Tea,78.86,133.06,0.39
2024-10-02,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.65,21.6,50.0,20.69,1,2.042,0.595,6,Tea,44.59,133.06,0.228
2024-10-03,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.43,21.75,51.8,20.51,8,0.518,0.538,7,Pineapple,0.0,133.06,0.059
2024-10-04,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.65,20.4,61.0,19.62,3,0.835,0.672,8,Pineapple,0.0,133.06,0.105
2024-10-05,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.32,20.32,53.3,20.41,3,1.26,0.675,9,Pineapple,0.0,133.06,0.066
2024-10-06,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.11,19.41,52.7,19.86,6,0.827,0.63,10,Pineapple,0.0,133.06,0.064
2024-10-07,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.28,21.54,53.1,20.73,6,0.733,0.543,11,Pineapple,0.0,133.06,0.066
2024-10-08,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.57,17.82,52.6,20.76,8,1.317,0.704,12,Pineapple,0.0,133.06,0.063
2024-10-09,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,3.53,31.39,18.56,45.5,19.91,1,1.528,0.624,0,Pineapple,3.53,115.4,0.042
2024-10-10,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,46.29,22.72,19.75,61.8,9.09,4,1.094,0.607,0,Tea,49.82,149.91,0.308
2024-10-11,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.59,19.13,48.2,20.8,3,1.631,0.671,1,Tea,49.82,149.91,0.24
2024-10-12,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.33,20.78,50.7,22.0,3,1.185,0.632,2,Tea,49.82,149.91,0.253
2024-10-13,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.87,18.91,51.2,20.66,7,0.432,0.56,3,Tea,49.82,149.91,0.255
2024-10-14,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.01,19.2,49.4,21.01,3,0.498,0.573,4,Tea,49.82,149.91,0.246
2024-10-15,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.3,17.67,49.1,20.76,8,0.911,0.697,5,Tea,49.82,149.91,0.245
2024-10-16,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.53,20.18,48.2,22.47,5,1.463,0.628,6,Tea,46.29,145.34,0.226
2024-10-17,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,33.5,18.21,54.3,22.67,8,1.718,0.713,7,Pineapple,0.0,128.68,0.071
2024-10-18,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.47,17.75,46.9,21.48,8,2.169,0.694,8,Pineapple,0.0,128.68,0.034
2024-10-19,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,19.99,28.39,17.87,50.5,12.98,4,0.72,0.651,0,Tea,19.99,148.67,0.132
2024-10-20,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.6,16.71,44.6,22.73,1,0.875,0.696,1,Pineapple,19.99,148.67,0.103
2024-10-21,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.54,18.39,49.1,19.71,6,0.781,0.698,2,Pineapple,19.99,148.67,0.125
2024-10-22,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,86.88,17.69,18.82,75.4,10.02,3,0.51,0.643,0,Wetland_Rice,106.87,235.55,0.604
2024-10-23,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,31.01,16.67,47.8,22.55,8,0.572,0.569,1,Tea,106.87,235.55,0.466
2024-10-24,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,27.87,17.16,49.0,21.0,8,0.558,0.67,2,Tea,106.87,235.55,0.472
2024-10-25,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.76,16.89,50.2,19.06,5,0.598,0.584,3,Tea,106.87,201.28,0.478
2024-10-26,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.39,18.64,46.6,20.57,5,2.07,0.709,4,Tea,86.88,156.69,0.381
2024-10-27,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,30.37,18.27,43.2,23.2,5,1.653,0.574,5,Tea,86.88,156.69,0.364
2024-10-28,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,29.37,16.91,43.9,21.43,7,2.124,0.578,6,Tea,86.88,156.69,0.367
2024-10-29,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,29.32,18.12,46.3,20.88,6,1.154,0.631,7,Pineapple,0.0,156.69,0.031
2024-10-30,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.9,15.14,48.7,21.42,2,0.716,0.662,8,Pineapple,0.0,156.69,0.044
2024-10-31,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,27.44,16.0,47.7,22.31,7,1.627,0.704,9,Pineapple,0.0,156.69,0.039
2024-11-01,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.15,16.79,44.8,21.29,1,0.669,0.719,10,Pineapple,0.0,156.69,0.024
2024-11-02,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,27.25,15.82,45.3,20.61,4,0.818,0.68,11,Pineapple,0.0,156.69,0.026
2024-11-03,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.17,16.67,50.8,20.82,2,0.719,0.683,12,Pineapple,0.0,156.69,0.054
2024-11-04,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.47,15.98,46.8,21.85,8,0.511,0.693,13,Pineapple,0.0,156.69,0.034
2024-11-05,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.99,16.05,42.4,21.72,6,1.124,0.634,14,Pineapple,0.0,156.69,0.012
2024-11-06,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,27.09,15.72,42.4,23.75,1,0.325,0.641,15,Pineapple,0.0,156.69,0.012
2024-11-07,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,36.2,22.76,15.74,60.7,10.86,4,1.957,0.565,0,Tea,36.2,192.89,0.248
2024-11-08,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.12,15.94,50.4,21.47,6,1.315,0.644,1,Pineapple,36.2,189.36,0.197
2024-11-09,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.03,15.7,54.4,20.86,8,0.385,0.625,2,Pineapple,36.2,143.07,0.217
2024-11-10,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.74,16.62,45.7,20.74,8,0.489,0.672,3,Pineapple,36.2,143.07,0.173
2024-11-11,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,27.42,15.05,51.4,22.07,4,0.632,0.775,4,Pineapple,36.2,143.07,0.202
2024-11-12,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.47,15.25,43.4,21.82,4,1.081,0.717,5,Pineapple,36.2,143.07,0.162
2024-11-13,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.84,14.49,49.0,22.57,8,1.534,0.712,6,Pineapple,36.2,143.07,0.19
2024-11-14,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.99,11.88,42.5,22.91,8,2.148,0.782,7,Pineapple,0.0,143.07,0.012
2024-11-15,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.38,14.89,47.6,18.89,4,1.015,0.63,8,Pineapple,0.0,143.07,0.038
2024-11-16,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.71,16.02,41.6,20.45,4,1.904,0.679,9,Pineapple,0.0,143.07,0.008
2024-11-17,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,27.19,15.21,35.6,23.02,1,0.378,0.616,10,Pineapple,0.0,143.07,0.0
2024-11-18,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.57,15.18,45.6,20.23,7,1.116,0.679,11,Pineapple,0.0,123.08,0.028
2024-11-19,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.8,14.94,52.9,20.56,4,1.73,0.64,12,Pineapple,0.0,123.08,0.064
2024-11-20,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,28.59,14.39,45.8,21.11,6,0.889,0.728,13,Pineapple,0.0,123.08,0.029
2024-11-21,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,10.45,25.05,12.57,46.7,16.65,1,2.188,0.716,0,Pineapple,10.45,46.65,0.075
2024-11-22,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,27.15,14.12,45.9,22.87,7,1.334,0.726,1,Pineapple,10.45,46.65,0.071
2024-11-23,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.92,13.09,46.7,22.11,6,1.715,0.832,2,Pineapple,10.45,46.65,0.075
2024-11-24,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.27,14.31,47.1,21.7,8,1.551,0.8,3,Pineapple,10.45,46.65,0.077
2024-11-25,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.02,15.21,49.1,23.99,2,2.021,0.821,4,Pineapple,10.45,46.65,0.087
2024-11-26,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.33,12.46,45.8,21.7,8,0.577,0.728,5,Pineapple,10.45,46.65,0.071
2024-11-27,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.63,13.74,44.9,22.06,1,2.085,0.814,6,Pineapple,10.45,46.65,0.066
2024-11-28,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.17,14.46,39.5,22.0,3,1.557,0.749,7,Pineapple,0.0,46.65,0.0
2024-11-29,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.03,11.07,44.9,23.09,5,1.525,0.813,8,Pineapple,0.0,46.65,0.024
2024-11-30,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.79,13.48,45.9,22.59,2,1.394,0.673,9,Pineapple,0.0,46.65,0.029
2024-12-01,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.09,12.76,45.7,21.11,8,0.893,0.718,10,Pineapple,0.0,46.65,0.028
2024-12-02,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.66,13.95,43.7,22.41,2,0.896,0.813,11,Pineapple,0.0,46.65,0.019
2024-12-03,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.29,14.07,49.3,22.33,4,1.612,0.821,12,Pineapple,0.0,46.65,0.046
2024-12-04,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.24,14.02,45.9,20.4,5,1.594,0.721,13,Pineapple,0.0,46.65,0.029
2024-12-05,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.43,14.33,38.8,21.69,8,0.446,0.892,14,Pineapple,0.0,46.65,0.0
2024-12-06,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.1,10.78,44.3,20.71,4,2.079,0.747,15,Pineapple,0.0,46.65,0.021
2024-12-07,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.56,14.75,49.2,22.61,5,1.381,0.851,16,Pineapple,0.0,10.45,0.046
2024-12-08,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.16,11.75,44.4,20.86,3,0.755,0.771,17,Pineapple,0.0,10.45,0.022
2024-12-09,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.33,13.72,44.1,21.43,1,2.12,0.812,18,Pineapple,0.0,10.45,0.02
2024-12-10,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.45,12.43,41.2,21.74,5,0.457,0.946,19,Pineapple,0.0,10.45,0.006
2024-12-11,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.05,11.98,48.8,21.34,1,1.976,0.776,20,Pineapple,0.0,10.45,0.044
2024-12-12,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.4,11.77,45.4,22.54,7,0.95,0.82,21,Pineapple,0.0,10.45,0.027
2024-12-13,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.63,11.23,47.1,21.12,8,0.754,0.822,22,Pineapple,0.0,10.45,0.036
2024-12-14,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.26,13.21,46.0,21.88,2,0.777,0.89,23,Pineapple,0.0,10.45,0.03
2024-12-15,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.56,11.95,41.4,22.64,1,0.965,0.762,24,Pineapple,0.0,10.45,0.007
2024-12-16,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.09,12.26,46.8,22.9,1,1.603,0.748,25,Pineapple,0.0,10.45,0.034
2024-12-17,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.18,12.3,48.6,22.83,6,1.437,0.832,26,Pineapple,0.0,10.45,0.043
2024-12-18,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.58,10.84,49.4,22.42,2,0.532,0.915,27,Pineapple,0.0,10.45,0.047
2024-12-19,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.92,13.95,47.4,24.16,2,0.565,0.834,28,Pineapple,0.0,10.45,0.037
2024-12-20,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.85,11.8,50.0,23.43,1,0.339,0.952,29,Pineapple,0.0,10.45,0.05
2024-12-21,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.67,12.32,44.0,22.93,8,0.736,0.863,30,Pineapple,0.0,0.0,0.02
2024-12-22,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.5,11.51,45.7,23.27,3,1.169,0.882,31,Pineapple,0.0,0.0,0.028
2024-12-23,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.8,12.15,51.1,21.3,6,1.212,0.845,32,Pineapple,0.0,0.0,0.055
2024-12-24,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.2,10.22,40.4,23.65,8,2.076,0.853,33,Pineapple,0.0,0.0,0.002
2024-12-25,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,20.81,10.86,47.3,21.27,5,0.894,0.938,34,Pineapple,0.0,0.0,0.036
2024-12-26,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.64,9.62,43.8,22.86,4,0.978,0.911,35,Pineapple,0.0,0.0,0.019
2024-12-27,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.87,10.18,42.7,22.1,6,1.21,0.942,36,Pineapple,0.0,0.0,0.014
2024-12-28,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,26.64,11.84,40.4,21.34,4,1.407,0.964,37,Pineapple,0.0,0.0,0.002
2024-12-29,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.54,11.92,54.6,23.22,4,0.986,0.948,38,Pineapple,0.0,0.0,0.073
2024-12-30,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.77,10.59,47.0,22.39,7,0.346,0.962,39,Pineapple,0.0,0.0,0.035
2024-12-31,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.25,9.99,52.3,23.07,7,1.196,0.95,40,Pineapple,0.0,0.0,0.062
2025-01-01,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.74,10.78,36.6,20.27,5,2.023,-0.307,41,Pineapple,0.0,0.0,0.0
2025-01-02,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.05,9.56,42.6,22.44,3,0.695,-0.19,42,Pineapple,0.0,0.0,0.013
2025-01-03,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.94,10.94,41.9,22.82,7,0.929,-0.134,43,Pineapple,0.0,0.0,0.009
2025-01-04,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.78,8.76,47.2,22.34,8,1.577,-0.161,44,Pineapple,0.0,0.0,0.036
2025-01-05,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,20.36,11.09,40.1,22.03,7,0.386,-0.17,45,Pineapple,0.0,0.0,0.001
2025-01-06,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.11,11.07,45.7,23.17,6,1.698,-0.176,46,Pineapple,0.0,0.0,0.028
2025-01-07,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.13,12.11,39.8,19.82,8,0.551,-0.099,47,Pineapple,0.0,0.0,0.0
2025-01-08,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.77,11.91,42.2,23.45,5,0.586,-0.153,48,Pineapple,0.0,0.0,0.011
2025-01-09,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.53,10.11,43.9,21.62,7,0.564,-0.132,49,Pineapple,0.0,0.0,0.019
2025-01-10,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,20.4,11.86,48.1,20.91,1,1.857,-0.09,50,Pineapple,0.0,0.0,0.041
2025-01-11,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.05,12.25,43.9,21.61,8,0.322,-0.176,51,Pineapple,0.0,0.0,0.019
2025-01-12,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.78,9.87,40.6,23.24,2,1.4,-0.182,52,Pineapple,0.0,0.0,0.003
2025-01-13,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.77,10.41,37.5,23.92,5,1.875,-0.13,53,Pineapple,0.0,0.0,0.0
2025-01-14,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.73,11.26,40.0,20.35,7,1.397,-0.103,54,Pineapple,0.0,0.0,0.0
2025-01-15,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.6,9.99,45.1,21.42,7,1.789,-0.123,55,Pineapple,0.0,0.0,0.025
2025-01-16,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.73,9.77,43.7,20.53,8,0.576,-0.049,56,Pineapple,0.0,0.0,0.019
2025-01-17,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.46,9.91,38.4,21.8,1,2.169,-0.065,57,Pineapple,0.0,0.0,0.0
2025-01-18,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,90.24,12.97,8.78,75.6,11.84,2,1.162,-0.163,0,Wetland_Rice,90.24,90.24,0.539
2025-01-19,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.61,8.29,45.8,22.13,8,0.501,-0.057,1,Tea,90.24,90.24,0.39
2025-01-20,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.58,11.57,46.8,22.68,8,1.577,-0.138,2,Tea,90.24,90.24,0.395
2025-01-21,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.28,10.14,43.7,22.27,8,0.397,-0.08,3,Tea,90.24,90.24,0.379
2025-01-22,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.03,9.41,46.1,22.01,5,1.985,-0.062,4,Tea,90.24,90.24,0.391
2025-01-23,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.39,10.62,42.6,21.13,8,1.893,-0.041,5,Tea,90.24,90.24,0.374
2025-01-24,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,24.01,10.89,50.0,22.3,1,1.857,-0.135,6,Tea,90.24,90.24,0.411
2025-01-25,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.0,11.17,47.3,22.94,5,0.433,0.01,7,Pineapple,0.0,90.24,0.036
2025-01-26,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.58,9.6,36.2,22.29,8,1.464,-0.028,8,Pineapple,0.0,90.24,0.0
2025-01-27,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.42,12.7,44.6,21.17,6,1.75,-0.079,9,Pineapple,0.0,90.24,0.023
2025-01-28,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,20.42,12.72,48.8,22.97,3,1.283,-0.081,10,Pineapple,0.0,90.24,0.044
2025-01-29,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.31,10.49,46.5,20.28,8,1.792,0.026,11,Pineapple,0.0,90.24,0.032
2025-01-30,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.51,9.78,45.8,20.15,1,1.5,0.005,12,Pineapple,0.0,90.24,0.029
2025-01-31,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.99,8.89,43.0,22.02,2,0.354,-0.095,13,Pineapple,0.0,90.24,0.015
2025-02-01,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,23.55,12.77,49.0,22.54,8,1.15,-0.03,14,Pineapple,0.0,90.24,0.045
2025-02-02,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.7,10.13,49.1,21.11,4,1.825,0.053,15,Pineapple,0.0,90.24,0.045
2025-02-03,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.42,11.65,43.9,22.34,6,0.469,0.056,16,Pineapple,0.0,90.24,0.019
2025-02-04,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.87,9.26,46.1,23.03,4,1.183,-0.044,17,Pineapple,0.0,90.24,0.03
2025-02-05,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,21.7,10.26,44.1,23.34,1,2.004,-0.097,18,Pineapple,0.0,90.24,0.02
2025-02-06,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,22.4,10.54,49.2,20.62,3,0.971,-0.108,19,Pineapple,0.0,90.24,0.046
2025-02-07,Terai_Teesta_Zone,Siliguri_Foothill,26.71,88.43,0.0,25.32,11.76,43.4,21.65,5,0.351,-0.016,20,Pineapple,0.0,90.24,0.017
